date,9x19mm AP6.3,9x19mm PBP,9x19mm PSO,9x19mm Pst,9x19mm RIP
2025-11-23 15:00:00,487.0,1445.0,28.0,82.0,566.0
2025-11-23 16:00:00,487.0,1460.0,28.0,82.0,576.0
2025-11-23 17:00:00,487.0,1475.0,28.0,82.0,605.0
2025-11-23 18:00:00,486.0,1488.0,28.0,82.0,610.0
2025-11-23 19:00:00,485.0,1487.0,28.0,82.0,609.0
2025-11-23 20:00:00,484.0,1496.0,28.0,82.0,608.0
2025-11-23 21:00:00,483.0,1494.0,28.0,82.0,608.0
2025-11-23 22:00:00,484.0,1488.0,27.0,82.0,608.0
2025-11-23 23:00:00,472.0,1513.0,27.0,81.0,607.0
2025-11-24 00:00:00,469.0,1514.0,27.0,81.0,606.0
2025-11-24 01:00:00,452.0,1512.0,27.0,81.0,606.0
2025-11-24 02:00:00,412.0,1496.0,26.0,81.0,606.0
2025-11-24 03:00:00,380.0,1372.0,26.0,81.0,487.0
2025-11-24 04:00:00,380.0,1360.0,26.0,82.0,483.0
2025-11-24 05:00:00,379.0,1359.0,26.0,83.0,470.0
2025-11-24 06:00:00,379.0,1359.0,26.0,82.0,468.0
2025-11-24 07:00:00,379.0,1355.0,26.0,82.0,497.0
2025-11-24 08:00:00,376.0,1353.0,26.0,82.0,530.0
2025-11-24 09:00:00,365.0,1344.0,26.0,82.0,535.0
2025-11-24 10:00:00,365.0,1295.0,27.0,82.0,538.0
2025-11-24 11:00:00,368.0,1269.0,27.0,82.0,539.0
2025-11-24 12:00:00,382.0,1264.0,27.0,82.0,539.0
2025-11-24 13:00:00,396.0,1301.0,32.0,85.0,568.0
2025-11-24 14:00:00,381.0,1264.0,27.0,83.0,549.0
2025-11-24 15:00:00,384.0,1271.0,27.0,82.0,552.0
2025-11-24 16:00:00,382.0,1271.0,27.0,82.0,559.0
2025-11-24 17:00:00,381.0,1266.0,26.0,82.0,557.0
2025-11-24 18:00:00,380.0,1266.0,26.0,82.0,557.0
2025-11-24 19:00:00,396.0,1306.0,31.0,86.0,578.0
2025-11-24 20:00:00,380.0,1271.0,26.0,82.0,569.0
2025-11-24 21:00:00,396.0,1391.0,32.0,86.0,578.0
2025-11-24 22:00:00,381.0,1277.0,26.0,82.0,568.0
2025-11-24 23:00:00,381.0,1278.0,27.0,82.0,568.0
2025-11-25 00:00:00,380.0,1367.0,27.0,82.0,568.0
2025-11-25 01:00:00,380.0,1424.0,27.0,82.0,564.0
2025-11-25 02:00:00,379.0,1425.0,27.0,82.0,568.0
2025-11-25 03:00:00,365.0,1338.0,26.0,82.0,484.0
2025-11-25 04:00:00,364.0,1327.0,26.0,82.0,484.0
2025-11-25 05:00:00,364.0,1323.0,26.0,82.0,472.0
2025-11-25 06:00:00,363.0,1317.0,26.0,82.0,464.0
2025-11-25 07:00:00,366.0,1271.0,32.0,83.0,538.0
2025-11-25 08:00:00,366.0,1271.0,32.0,83.0,538.0
2025-11-25 09:00:00,349.0,1256.0,27.0,82.0,529.0
2025-11-25 10:00:00,350.0,1246.0,26.0,82.0,529.0
2025-11-25 11:00:00,353.0,1243.0,26.0,82.0,530.0
2025-11-25 12:00:00,363.0,1245.0,27.0,83.0,537.0
2025-11-25 13:00:00,368.0,1249.0,27.0,83.0,540.0
2025-11-25 14:00:00,367.0,1270.0,26.0,83.0,544.0
2025-11-25 15:00:00,369.0,1275.0,27.0,83.0,550.0
2025-11-25 16:00:00,368.0,1274.0,27.0,83.0,556.0
2025-11-25 17:00:00,367.0,1274.0,27.0,82.0,559.0
2025-11-25 18:00:00,367.0,1274.0,26.0,81.0,559.0
2025-11-25 19:00:00,366.0,1274.0,26.0,82.0,565.0
2025-11-25 20:00:00,366.0,1269.0,26.0,82.0,567.0
2025-11-25 21:00:00,366.0,1268.0,26.0,82.0,559.0
2025-11-25 22:00:00,367.0,1274.0,27.0,82.0,559.0
2025-11-25 23:00:00,366.0,1276.0,27.0,82.0,559.0
2025-11-26 00:00:00,366.0,1315.0,27.0,82.0,559.0
2025-11-26 01:00:00,365.0,1333.0,27.0,82.0,558.0
2025-11-26 02:00:00,365.0,1327.0,27.0,81.0,557.0
2025-11-26 03:00:00,364.0,1293.0,26.0,82.0,487.0
2025-11-26 04:00:00,364.0,1270.0,26.0,83.0,480.0
2025-11-26 05:00:00,364.0,1268.0,26.0,83.0,470.0
2025-11-26 06:00:00,360.0,1266.0,26.0,83.0,468.0
2025-11-26 07:00:00,349.0,1264.0,26.0,83.0,495.0
2025-11-26 08:00:00,349.0,1254.0,26.0,82.0,519.0
2025-11-26 09:00:00,349.0,1238.0,26.0,82.0,528.0
2025-11-26 10:00:00,350.0,1222.0,26.0,82.0,529.0
2025-11-26 11:00:00,381.0,1276.0,32.0,83.0,549.0
2025-11-26 12:00:00,357.0,1232.0,27.0,83.0,535.0
2025-11-26 13:00:00,368.0,1247.0,27.0,82.0,540.0
2025-11-26 14:00:00,366.0,1245.0,27.0,82.0,542.0
2025-11-26 15:00:00,368.0,1249.0,27.0,83.0,551.0
2025-11-26 16:00:00,367.0,1273.0,27.0,82.0,553.0
2025-11-26 17:00:00,366.0,1275.0,31.0,84.0,559.0
2025-11-26 18:00:00,366.0,1274.0,27.0,82.0,559.0
2025-11-26 19:00:00,366.0,1274.0,27.0,82.0,559.0
2025-11-26 20:00:00,365.0,1270.0,26.0,82.0,558.0
2025-11-26 21:00:00,366.0,1269.0,26.0,81.0,556.0
2025-11-26 22:00:00,367.0,1275.0,27.0,82.0,556.0
2025-11-26 23:00:00,366.0,1276.0,27.0,82.0,559.0
2025-11-27 00:00:00,366.0,1295.0,27.0,82.0,559.0
2025-11-27 01:00:00,366.0,1319.0,27.0,82.0,559.0
2025-11-27 02:00:00,365.0,1328.0,27.0,82.0,558.0
2025-11-27 03:00:00,365.0,1295.0,26.0,82.0,489.0
2025-11-27 04:00:00,365.0,1295.0,26.0,82.0,481.0
2025-11-27 05:00:00,364.0,1295.0,26.0,82.0,476.0
2025-11-27 06:00:00,364.0,1294.0,26.0,82.0,473.0
2025-11-27 07:00:00,362.0,1287.0,26.0,82.0,500.0
2025-11-27 08:00:00,350.0,1275.0,26.0,82.0,530.0
2025-11-27 09:00:00,350.0,1261.0,26.0,82.0,538.0
2025-11-27 10:00:00,351.0,1237.0,26.0,82.0,539.0
2025-11-27 11:00:00,381.0,1306.0,31.0,83.0,558.0
2025-11-27 12:00:00,368.0,1247.0,27.0,82.0,542.0
2025-11-27 13:00:00,368.0,1269.0,27.0,82.0,550.0
2025-11-27 14:00:00,367.0,1274.0,27.0,82.0,550.0
2025-11-27 15:00:00,369.0,1276.0,27.0,82.0,557.0
2025-11-27 16:00:00,368.0,1276.0,27.0,82.0,560.0
2025-11-27 17:00:00,367.0,1276.0,26.0,83.0,559.0
2025-11-27 18:00:00,366.0,1300.0,26.0,82.0,559.0
2025-11-27 19:00:00,366.0,1302.0,26.0,82.0,559.0
2025-11-27 20:00:00,366.0,1299.0,26.0,82.0,559.0
2025-11-27 21:00:00,366.0,1297.0,26.0,82.0,559.0
2025-11-27 22:00:00,367.0,1303.0,27.0,82.0,560.0
2025-11-27 23:00:00,381.0,1273.0,32.0,84.0,561.0
2025-11-28 00:00:00,381.0,1269.0,32.0,84.0,560.0
2025-11-28 01:00:00,381.0,1266.0,32.0,84.0,560.0
2025-11-28 02:00:00,381.0,1263.0,31.0,85.0,559.0
2025-11-28 03:00:00,381.0,1259.0,31.0,85.0,558.0
2025-11-28 04:00:00,381.0,1256.0,31.0,85.0,557.0
2025-11-28 05:00:00,334.0,1239.0,26.0,83.0,466.0
2025-11-28 06:00:00,332.0,1232.0,26.0,82.0,457.0
2025-11-28 07:00:00,319.0,1215.0,26.0,82.0,485.0
2025-11-28 08:00:00,319.0,1190.0,26.0,82.0,500.0
2025-11-28 09:00:00,320.0,1181.0,26.0,82.0,500.0
2025-11-28 10:00:00,321.0,1180.0,27.0,82.0,500.0
2025-11-28 11:00:00,324.0,1180.0,27.0,82.0,510.0
2025-11-28 12:00:00,335.0,1185.0,27.0,82.0,519.0
2025-11-28 13:00:00,338.0,1186.0,27.0,83.0,521.0
2025-11-28 14:00:00,337.0,1183.0,27.0,82.0,529.0
2025-11-28 15:00:00,339.0,1187.0,27.0,82.0,533.0
2025-11-28 16:00:00,351.0,1188.0,27.0,83.0,539.0
2025-11-28 17:00:00,367.0,1203.0,27.0,82.0,543.0
2025-11-28 18:00:00,366.0,1246.0,27.0,82.0,549.0
2025-11-28 19:00:00,366.0,1261.0,27.0,82.0,549.0
2025-11-28 20:00:00,366.0,1271.0,27.0,82.0,553.0
2025-11-28 21:00:00,367.0,1272.0,27.0,82.0,559.0
2025-11-28 22:00:00,368.0,1276.0,27.0,82.0,560.0
2025-11-28 23:00:00,381.0,1278.0,27.0,82.0,560.0
2025-11-29 00:00:00,383.0,1287.0,27.0,82.0,560.0
2025-11-29 01:00:00,382.0,1305.0,27.0,82.0,559.0
2025-11-29 02:00:00,381.0,1303.0,27.0,82.0,559.0
2025-11-29 03:00:00,366.0,1276.0,27.0,82.0,469.0
2025-11-29 04:00:00,366.0,1271.0,26.0,82.0,471.0
2025-11-29 05:00:00,366.0,1270.0,26.0,82.0,462.0
2025-11-29 06:00:00,365.0,1269.0,26.0,82.0,455.0
2025-11-29 07:00:00,365.0,1264.0,26.0,82.0,491.0
2025-11-29 08:00:00,365.0,1247.0,26.0,82.0,500.0
2025-11-29 09:00:00,366.0,1237.0,27.0,83.0,501.0
2025-11-29 10:00:00,396.0,1316.0,32.0,84.0,544.0
2025-11-29 11:00:00,381.0,1259.0,28.0,83.0,511.0
2025-11-29 12:00:00,387.0,1279.0,28.0,83.0,525.0
2025-11-29 13:00:00,386.0,1290.0,28.0,82.0,539.0
2025-11-29 14:00:00,386.0,1307.0,28.0,82.0,550.0
2025-11-29 15:00:00,386.0,1306.0,28.0,83.0,557.0
2025-11-29 16:00:00,386.0,1318.0,28.0,82.0,561.0
2025-11-29 17:00:00,385.0,1360.0,28.0,82.0,565.0
2025-11-29 18:00:00,384.0,1399.0,28.0,82.0,574.0
2025-11-29 19:00:00,384.0,1425.0,27.0,82.0,596.0
2025-11-29 20:00:00,384.0,1420.0,27.0,82.0,599.0
2025-11-29 21:00:00,388.0,1394.0,28.0,82.0,588.0
2025-11-29 22:00:00,431.0,1390.0,27.0,82.0,588.0
2025-11-29 23:00:00,442.0,1392.0,27.0,82.0,582.0
2025-11-30 00:00:00,440.0,1390.0,27.0,82.0,577.0
2025-11-30 01:00:00,439.0,1380.0,27.0,82.0,571.0
2025-11-30 02:00:00,430.0,1350.0,27.0,82.0,569.0
2025-11-30 03:00:00,381.0,1299.0,27.0,82.0,478.0
2025-11-30 04:00:00,381.0,1299.0,27.0,82.0,468.0
2025-11-30 05:00:00,380.0,1299.0,26.0,82.0,467.0
2025-11-30 06:00:00,379.0,1296.0,26.0,82.0,463.0
2025-11-30 07:00:00,379.0,1294.0,26.0,82.0,487.0
2025-11-30 08:00:00,379.0,1293.0,26.0,82.0,507.0
2025-11-30 09:00:00,380.0,1278.0,27.0,83.0,513.0
2025-11-30 10:00:00,384.0,1271.0,28.0,83.0,522.0
2025-11-30 11:00:00,387.0,1278.0,28.0,83.0,532.0
2025-11-30 12:00:00,391.0,1305.0,28.0,83.0,543.0
2025-11-30 13:00:00,435.0,1308.0,28.0,83.0,553.0
2025-11-30 14:00:00,443.0,1306.0,28.0,82.0,561.0
2025-11-30 15:00:00,444.0,1306.0,28.0,82.0,570.0
2025-11-30 16:00:00,452.0,1318.0,28.0,82.0,572.0
2025-11-30 17:00:00,485.0,1337.0,28.0,82.0,581.0
2025-11-30 18:00:00,486.0,1348.0,28.0,82.0,579.0
2025-11-30 19:00:00,485.0,1364.0,27.0,82.0,576.0
2025-11-30 20:00:00,481.0,1359.0,27.0,82.0,561.0
2025-11-30 21:00:00,469.0,1340.0,27.0,82.0,558.0
2025-11-30 22:00:00,469.0,1331.0,27.0,82.0,559.0
2025-11-30 23:00:00,460.0,1332.0,27.0,82.0,559.0
2025-12-01 00:00:00,437.0,1332.0,27.0,81.0,558.0
2025-12-01 01:00:00,399.0,1328.0,27.0,81.0,558.0
2025-12-01 02:00:00,379.0,1305.0,27.0,81.0,557.0
2025-12-01 03:00:00,366.0,1268.0,26.0,82.0,486.0
2025-12-01 04:00:00,365.0,1270.0,26.0,82.0,481.0
2025-12-01 05:00:00,364.0,1268.0,26.0,82.0,475.0
2025-12-01 06:00:00,364.0,1264.0,26.0,82.0,473.0
2025-12-01 07:00:00,354.0,1256.0,27.0,83.0,498.0
2025-12-01 08:00:00,349.0,1255.0,26.0,83.0,529.0
2025-12-01 09:00:00,348.0,1233.0,27.0,82.0,529.0
2025-12-01 10:00:00,335.0,1180.0,27.0,82.0,528.0
2025-12-01 11:00:00,345.0,1165.0,26.0,83.0,530.0
2025-12-01 12:00:00,383.0,1186.0,31.0,84.0,551.0
2025-12-01 13:00:00,368.0,1156.0,27.0,83.0,539.0
2025-12-01 14:00:00,367.0,1153.0,27.0,82.0,538.0
2025-12-01 15:00:00,372.0,1159.0,27.0,82.0,544.0
2025-12-01 16:00:00,381.0,1156.0,27.0,82.0,549.0
2025-12-01 17:00:00,380.0,1153.0,26.0,82.0,547.0
2025-12-01 18:00:00,380.0,1153.0,26.0,82.0,546.0
2025-12-01 19:00:00,379.0,1153.0,26.0,82.0,546.0
2025-12-01 20:00:00,379.0,1154.0,26.0,82.0,547.0
2025-12-01 21:00:00,379.0,1156.0,27.0,82.0,547.0
2025-12-01 22:00:00,380.0,1162.0,27.0,82.0,547.0
2025-12-01 23:00:00,380.0,1243.0,27.0,82.0,549.0
2025-12-02 00:00:00,380.0,1282.0,27.0,82.0,549.0
2025-12-02 01:00:00,379.0,1304.0,27.0,82.0,549.0
2025-12-02 02:00:00,378.0,1299.0,26.0,81.0,548.0
2025-12-02 03:00:00,364.0,1251.0,26.0,82.0,476.0
2025-12-02 04:00:00,364.0,1233.0,26.0,82.0,472.0
2025-12-02 05:00:00,363.0,1208.0,26.0,82.0,467.0
2025-12-02 06:00:00,356.0,1188.0,26.0,82.0,458.0
2025-12-02 07:00:00,338.0,1169.0,26.0,82.0,483.0
2025-12-02 08:00:00,319.0,1163.0,26.0,82.0,500.0
2025-12-02 09:00:00,358.0,1181.0,32.0,83.0,533.0
2025-12-02 10:00:00,376.0,1181.0,32.0,83.0,538.0
2025-12-02 11:00:00,326.0,1144.0,27.0,83.0,520.0
2025-12-02 12:00:00,348.0,1155.0,27.0,83.0,526.0
2025-12-02 13:00:00,364.0,1157.0,27.0,83.0,530.0
2025-12-02 14:00:00,366.0,1155.0,26.0,83.0,536.0
2025-12-02 15:00:00,368.0,1159.0,27.0,83.0,541.0
2025-12-02 16:00:00,367.0,1175.0,26.0,82.0,546.0
2025-12-02 17:00:00,366.0,1183.0,26.0,82.0,548.0
2025-12-02 18:00:00,366.0,1183.0,27.0,82.0,548.0
2025-12-02 19:00:00,365.0,1182.0,26.0,82.0,547.0
2025-12-02 20:00:00,365.0,1177.0,26.0,82.0,548.0
2025-12-02 21:00:00,365.0,1157.0,26.0,82.0,548.0
2025-12-02 22:00:00,366.0,1159.0,27.0,82.0,549.0
2025-12-02 23:00:00,366.0,1184.0,27.0,82.0,549.0
2025-12-03 00:00:00,365.0,1186.0,27.0,82.0,549.0
2025-12-03 01:00:00,365.0,1185.0,27.0,82.0,548.0
2025-12-03 02:00:00,364.0,1179.0,27.0,82.0,548.0
2025-12-03 03:00:00,350.0,1186.0,26.0,82.0,474.0
2025-12-03 04:00:00,349.0,1184.0,26.0,82.0,468.0
2025-12-03 05:00:00,349.0,1182.0,26.0,82.0,457.0
2025-12-03 06:00:00,344.0,1180.0,26.0,82.0,462.0
2025-12-03 07:00:00,334.0,1179.0,26.0,82.0,489.0
2025-12-03 08:00:00,334.0,1175.0,26.0,82.0,500.0
2025-12-03 09:00:00,334.0,1171.0,26.0,82.0,507.0
2025-12-03 10:00:00,335.0,1160.0,26.0,82.0,509.0
2025-12-03 11:00:00,338.0,1175.0,27.0,82.0,513.0
2025-12-03 12:00:00,339.0,1180.0,27.0,83.0,520.0
2025-12-03 13:00:00,350.0,1183.0,27.0,82.0,529.0
2025-12-03 14:00:00,351.0,1180.0,26.0,82.0,533.0
2025-12-03 15:00:00,353.0,1184.0,27.0,82.0,541.0
2025-12-03 16:00:00,353.0,1183.0,27.0,83.0,545.0
2025-12-03 17:00:00,352.0,1183.0,27.0,82.0,549.0
2025-12-03 18:00:00,366.0,1191.0,32.0,84.0,558.0
2025-12-03 19:00:00,351.0,1182.0,26.0,82.0,548.0
2025-12-03 20:00:00,350.0,1177.0,26.0,81.0,548.0
2025-12-03 21:00:00,351.0,1157.0,26.0,82.0,548.0
2025-12-03 22:00:00,351.0,1162.0,27.0,82.0,548.0
2025-12-03 23:00:00,351.0,1185.0,27.0,82.0,549.0
2025-12-04 00:00:00,351.0,1186.0,27.0,82.0,549.0
2025-12-04 01:00:00,350.0,1184.0,27.0,82.0,549.0
2025-12-04 02:00:00,349.0,1172.0,27.0,82.0,548.0
2025-12-04 03:00:00,336.0,1173.0,26.0,83.0,476.0
2025-12-04 04:00:00,335.0,1181.0,26.0,82.0,470.0
2025-12-04 05:00:00,335.0,1178.0,26.0,82.0,465.0
2025-12-04 06:00:00,334.0,1170.0,26.0,83.0,462.0
2025-12-04 07:00:00,334.0,1160.0,26.0,82.0,482.0
2025-12-04 08:00:00,334.0,1168.0,26.0,82.0,506.0
2025-12-04 09:00:00,334.0,1151.0,26.0,82.0,514.0
2025-12-04 10:00:00,335.0,1130.0,27.0,82.0,519.0
2025-12-04 11:00:00,338.0,1147.0,27.0,82.0,523.0
2025-12-04 12:00:00,338.0,1159.0,27.0,83.0,530.0
2025-12-04 13:00:00,339.0,1161.0,27.0,83.0,534.0
2025-12-04 14:00:00,338.0,1176.0,27.0,83.0,540.0
2025-12-04 15:00:00,351.0,1182.0,27.0,82.0,544.0
2025-12-04 16:00:00,352.0,1182.0,27.0,82.0,550.0
2025-12-04 17:00:00,351.0,1183.0,27.0,82.0,549.0
2025-12-04 18:00:00,351.0,1183.0,27.0,82.0,549.0
2025-12-04 19:00:00,351.0,1182.0,27.0,82.0,549.0
2025-12-04 20:00:00,350.0,1179.0,27.0,82.0,549.0
2025-12-04 21:00:00,350.0,1174.0,27.0,82.0,549.0
2025-12-04 22:00:00,351.0,1182.0,27.0,82.0,550.0
2025-12-04 23:00:00,351.0,1186.0,27.0,82.0,550.0
2025-12-05 00:00:00,351.0,1186.0,27.0,82.0,550.0
2025-12-05 01:00:00,351.0,1185.0,27.0,82.0,549.0
2025-12-05 02:00:00,350.0,1179.0,27.0,82.0,548.0
2025-12-05 03:00:00,320.0,1157.0,27.0,82.0,466.0
2025-12-05 04:00:00,319.0,1152.0,26.0,82.0,467.0
2025-12-05 05:00:00,319.0,1149.0,26.0,82.0,463.0
2025-12-05 06:00:00,319.0,1146.0,26.0,82.0,454.0
2025-12-05 07:00:00,309.0,1125.0,26.0,82.0,483.0
2025-12-05 08:00:00,305.0,1113.0,26.0,82.0,500.0
2025-12-05 09:00:00,336.0,1126.0,32.0,83.0,508.0
2025-12-05 10:00:00,306.0,1090.0,26.0,82.0,499.0
2025-12-05 11:00:00,313.0,1098.0,27.0,82.0,500.0
2025-12-05 12:00:00,323.0,1100.0,27.0,82.0,500.0
2025-12-05 13:00:00,323.0,1123.0,27.0,83.0,508.0
2025-12-05 14:00:00,322.0,1125.0,26.0,83.0,509.0
2025-12-05 15:00:00,323.0,1126.0,27.0,83.0,519.0
2025-12-05 16:00:00,334.0,1127.0,27.0,83.0,528.0
2025-12-05 17:00:00,341.0,1128.0,27.0,82.0,530.0
2025-12-05 18:00:00,351.0,1128.0,27.0,82.0,538.0
2025-12-05 19:00:00,351.0,1141.0,27.0,82.0,538.0
2025-12-05 20:00:00,351.0,1155.0,27.0,82.0,543.0
2025-12-05 21:00:00,351.0,1155.0,27.0,82.0,548.0
2025-12-05 22:00:00,352.0,1159.0,27.0,82.0,549.0
2025-12-05 23:00:00,353.0,1163.0,27.0,82.0,550.0
2025-12-06 00:00:00,352.0,1187.0,27.0,82.0,550.0
2025-12-06 01:00:00,352.0,1186.0,27.0,82.0,549.0
2025-12-06 02:00:00,351.0,1183.0,27.0,82.0,549.0
2025-12-06 03:00:00,336.0,1181.0,27.0,82.0,462.0
2025-12-06 04:00:00,336.0,1182.0,27.0,82.0,465.0
2025-12-06 05:00:00,335.0,1180.0,26.0,82.0,455.0
2025-12-06 06:00:00,335.0,1178.0,26.0,83.0,453.0
2025-12-06 07:00:00,335.0,1172.0,26.0,82.0,487.0
2025-12-06 08:00:00,335.0,1154.0,26.0,82.0,491.0
2025-12-06 09:00:00,336.0,1141.0,27.0,83.0,497.0
2025-12-06 10:00:00,339.0,1127.0,28.0,83.0,502.0
2025-12-06 11:00:00,396.0,1216.0,32.0,84.0,544.0
2025-12-06 12:00:00,396.0,1216.0,32.0,85.0,553.0
2025-12-06 13:00:00,381.0,1189.0,28.0,82.0,522.0
2025-12-06 14:00:00,385.0,1188.0,28.0,83.0,538.0
2025-12-06 15:00:00,385.0,1188.0,28.0,82.0,547.0
2025-12-06 16:00:00,385.0,1189.0,27.0,82.0,551.0
2025-12-06 17:00:00,384.0,1202.0,27.0,82.0,556.0
2025-12-06 18:00:00,384.0,1295.0,27.0,82.0,565.0
2025-12-06 19:00:00,383.0,1334.0,27.0,82.0,568.0
2025-12-06 20:00:00,383.0,1328.0,27.0,82.0,565.0
2025-12-06 21:00:00,383.0,1298.0,27.0,82.0,558.0
2025-12-06 22:00:00,384.0,1282.0,27.0,82.0,558.0
2025-12-06 23:00:00,384.0,1272.0,27.0,82.0,560.0
2025-12-07 00:00:00,383.0,1270.0,27.0,82.0,560.0
2025-12-07 01:00:00,382.0,1262.0,27.0,82.0,559.0
2025-12-07 02:00:00,381.0,1237.0,27.0,82.0,558.0
2025-12-07 03:00:00,366.0,1214.0,27.0,82.0,472.0
2025-12-07 04:00:00,366.0,1215.0,26.0,83.0,464.0
2025-12-07 05:00:00,366.0,1213.0,26.0,83.0,460.0
2025-12-07 06:00:00,365.0,1210.0,26.0,82.0,457.0
2025-12-07 07:00:00,365.0,1210.0,26.0,82.0,480.0
2025-12-07 08:00:00,365.0,1209.0,26.0,83.0,500.0
2025-12-07 09:00:00,365.0,1203.0,27.0,83.0,500.0
2025-12-07 10:00:00,369.0,1204.0,28.0,83.0,501.0
2025-12-07 11:00:00,383.0,1216.0,28.0,82.0,508.0
2025-12-07 12:00:00,387.0,1219.0,28.0,83.0,523.0
2025-12-07 13:00:00,387.0,1240.0,28.0,83.0,539.0
2025-12-07 14:00:00,386.0,1246.0,28.0,83.0,551.0
2025-12-07 15:00:00,386.0,1247.0,28.0,82.0,558.0
2025-12-07 16:00:00,386.0,1248.0,28.0,82.0,561.0
2025-12-07 17:00:00,385.0,1261.0,28.0,82.0,561.0
2025-12-07 18:00:00,413.0,1276.0,27.0,82.0,560.0
2025-12-07 19:00:00,426.0,1276.0,32.0,86.0,568.0
2025-12-07 20:00:00,426.0,1271.0,32.0,84.0,568.0
2025-12-07 21:00:00,411.0,1276.0,31.0,86.0,568.0
2025-12-07 22:00:00,396.0,1276.0,32.0,87.0,568.0
2025-12-07 23:00:00,396.0,1266.0,32.0,86.0,568.0
2025-12-08 00:00:00,393.0,1245.0,27.0,82.0,558.0
2025-12-08 01:00:00,380.0,1242.0,27.0,81.0,557.0
2025-12-08 02:00:00,379.0,1231.0,27.0,81.0,557.0
2025-12-08 03:00:00,366.0,1212.0,26.0,82.0,479.0
2025-12-08 04:00:00,365.0,1210.0,26.0,82.0,473.0
2025-12-08 05:00:00,365.0,1208.0,26.0,83.0,466.0
2025-12-08 06:00:00,364.0,1209.0,26.0,82.0,468.0
2025-12-08 07:00:00,364.0,1204.0,26.0,82.0,499.0
2025-12-08 08:00:00,359.0,1180.0,26.0,82.0,515.0
2025-12-08 09:00:00,344.0,1174.0,26.0,82.0,519.0
2025-12-08 10:00:00,335.0,1133.0,26.0,82.0,518.0
2025-12-08 11:00:00,338.0,1115.0,27.0,82.0,522.0
2025-12-08 12:00:00,356.0,1098.0,27.0,83.0,528.0
2025-12-08 13:00:00,368.0,1093.0,27.0,83.0,528.0
2025-12-08 14:00:00,366.0,1087.0,27.0,83.0,528.0
2025-12-08 15:00:00,370.0,1095.0,27.0,82.0,537.0
2025-12-08 16:00:00,396.0,1121.0,32.0,88.0,548.0
2025-12-08 17:00:00,380.0,1089.0,27.0,82.0,534.0
2025-12-08 18:00:00,380.0,1088.0,27.0,82.0,535.0
2025-12-08 19:00:00,379.0,1090.0,26.0,81.0,537.0
2025-12-08 20:00:00,379.0,1090.0,26.0,82.0,537.0
2025-12-08 21:00:00,379.0,1094.0,26.0,81.0,538.0
2025-12-08 22:00:00,380.0,1099.0,27.0,82.0,539.0
2025-12-08 23:00:00,380.0,1100.0,27.0,82.0,539.0
2025-12-09 00:00:00,380.0,1153.0,27.0,81.0,539.0
2025-12-09 01:00:00,379.0,1236.0,27.0,82.0,539.0
2025-12-09 02:00:00,378.0,1242.0,27.0,82.0,538.0
2025-12-09 03:00:00,365.0,1217.0,26.0,82.0,472.0
2025-12-09 04:00:00,364.0,1206.0,26.0,82.0,460.0
2025-12-09 05:00:00,363.0,1197.0,26.0,83.0,459.0
2025-12-09 06:00:00,351.0,1170.0,26.0,82.0,456.0
2025-12-09 07:00:00,348.0,1135.0,26.0,82.0,481.0
2025-12-09 08:00:00,348.0,1110.0,26.0,82.0,500.0
2025-12-09 09:00:00,336.0,1089.0,27.0,82.0,499.0
2025-12-09 10:00:00,335.0,1091.0,27.0,82.0,499.0
2025-12-09 11:00:00,338.0,1094.0,27.0,83.0,500.0
2025-12-09 12:00:00,347.0,1101.0,27.0,83.0,503.0
2025-12-09 13:00:00,353.0,1127.0,27.0,83.0,510.0
2025-12-09 14:00:00,352.0,1124.0,27.0,82.0,514.0
2025-12-09 15:00:00,362.0,1126.0,27.0,83.0,525.0
2025-12-09 16:00:00,367.0,1125.0,27.0,82.0,530.0
2025-12-09 17:00:00,366.0,1126.0,26.0,82.0,538.0
2025-12-09 18:00:00,365.0,1126.0,26.0,82.0,538.0
2025-12-09 19:00:00,365.0,1125.0,26.0,82.0,538.0
2025-12-09 20:00:00,365.0,1120.0,26.0,82.0,538.0
2025-12-09 21:00:00,365.0,1104.0,26.0,82.0,538.0
2025-12-09 22:00:00,366.0,1104.0,27.0,82.0,539.0
2025-12-09 23:00:00,366.0,1127.0,27.0,82.0,539.0
2025-12-10 00:00:00,365.0,1138.0,27.0,82.0,539.0
2025-12-10 01:00:00,365.0,1212.0,27.0,82.0,539.0
2025-12-10 02:00:00,364.0,1236.0,27.0,82.0,538.0
2025-12-10 03:00:00,350.0,1251.0,26.0,82.0,476.0
2025-12-10 04:00:00,349.0,1279.0,26.0,82.0,469.0
2025-12-10 05:00:00,349.0,1295.0,26.0,82.0,462.0
2025-12-10 06:00:00,348.0,1292.0,26.0,82.0,459.0
2025-12-10 07:00:00,348.0,1280.0,26.0,82.0,486.0
2025-12-10 08:00:00,347.0,1258.0,26.0,82.0,500.0
2025-12-10 09:00:00,334.0,1244.0,26.0,83.0,500.0
2025-12-10 10:00:00,335.0,1250.0,27.0,83.0,501.0
2025-12-10 11:00:00,338.0,1258.0,27.0,83.0,510.0
2025-12-10 12:00:00,366.0,1306.0,31.0,86.0,538.0
2025-12-10 13:00:00,352.0,1270.0,27.0,83.0,516.0
2025-12-10 14:00:00,351.0,1265.0,27.0,83.0,522.0
2025-12-10 15:00:00,353.0,1270.0,27.0,83.0,531.0
2025-12-10 16:00:00,352.0,1269.0,27.0,83.0,538.0
