date,.357 Magnum 9号霰射鼠弹,.357 Magnum FMJ,.357 Magnum HP,.357 Magnum JHP
2025-09-28 22:00:00,202.0,478.0,137.0,425.0
2025-09-28 23:00:00,196.0,477.0,133.0,420.0
2025-09-29 00:00:00,196.0,478.0,139.0,404.0
2025-09-29 01:00:00,178.0,478.0,134.0,419.0
2025-09-29 02:00:00,200.0,494.0,130.0,416.0
2025-09-29 03:00:00,176.0,498.0,132.0,359.0
2025-09-29 04:00:00,176.0,494.0,130.0,422.0
2025-09-29 05:00:00,180.0,486.0,131.0,401.0
2025-09-29 06:00:00,181.0,479.0,132.0,414.0
2025-09-29 07:00:00,181.0,498.0,131.0,388.0
2025-09-29 08:00:00,181.0,501.0,131.0,396.0
2025-09-29 09:00:00,181.0,474.0,135.0,355.0
2025-09-29 10:00:00,183.0,524.0,125.0,364.0
2025-09-29 11:00:00,185.0,520.0,108.0,356.0
2025-09-29 12:00:00,186.0,496.0,105.0,391.0
2025-09-29 13:00:00,186.0,472.0,103.0,379.0
2025-09-29 14:00:00,186.0,482.0,103.0,386.0
2025-09-29 15:00:00,188.0,487.0,105.0,391.0
2025-09-29 16:00:00,191.0,502.0,110.0,391.0
2025-09-29 17:00:00,191.0,488.0,111.0,367.0
2025-09-29 18:00:00,191.0,483.0,111.0,384.0
2025-09-29 19:00:00,198.0,488.0,109.0,404.0
2025-09-29 20:00:00,196.0,470.0,111.0,374.0
2025-09-29 21:00:00,196.0,467.0,114.0,455.0
2025-09-29 22:00:00,196.0,477.0,115.0,444.0
2025-09-29 23:00:00,201.0,471.0,132.0,486.0
2025-09-30 00:00:00,201.0,534.0,133.0,359.0
2025-09-30 01:00:00,201.0,473.0,133.0,404.0
2025-09-30 02:00:00,202.0,474.0,122.0,370.0
2025-09-30 03:00:00,181.0,466.0,104.0,347.0
2025-09-30 04:00:00,176.0,496.0,104.0,362.0
2025-09-30 05:00:00,180.0,479.0,102.0,361.0
2025-09-30 06:00:00,181.0,466.0,101.0,355.0
2025-09-30 07:00:00,181.0,513.0,102.0,386.0
2025-09-30 08:00:00,181.0,498.0,99.0,393.0
2025-09-30 09:00:00,181.0,492.0,103.0,401.0
2025-09-30 10:00:00,184.0,487.0,105.0,376.0
2025-09-30 11:00:00,186.0,498.0,104.0,373.0
2025-09-30 12:00:00,186.0,497.0,103.0,374.0
2025-09-30 13:00:00,186.0,497.0,103.0,404.0
2025-09-30 14:00:00,186.0,501.0,104.0,387.0
2025-09-30 15:00:00,191.0,493.0,109.0,427.0
2025-09-30 16:00:00,191.0,492.0,113.0,417.0
2025-09-30 17:00:00,193.0,485.0,112.0,418.0
2025-09-30 18:00:00,196.0,482.0,115.0,401.0
2025-09-30 19:00:00,196.0,480.0,123.0,381.0
2025-09-30 20:00:00,198.0,482.0,129.0,424.0
2025-09-30 21:00:00,202.0,474.0,141.0,469.0
2025-09-30 22:00:00,204.0,477.0,147.0,540.0
2025-09-30 23:00:00,206.0,479.0,146.0,543.0
2025-10-01 00:00:00,211.0,484.0,146.0,527.0
2025-10-01 01:00:00,211.0,482.0,144.0,521.0
2025-10-01 02:00:00,213.0,489.0,142.0,458.0
2025-10-01 03:00:00,183.0,475.0,132.0,436.0
2025-10-01 04:00:00,183.0,495.0,131.0,415.0
2025-10-01 05:00:00,186.0,482.0,131.0,421.0
2025-10-01 06:00:00,186.0,501.0,125.0,418.0
2025-10-01 07:00:00,190.0,480.0,116.0,415.0
2025-10-01 08:00:00,191.0,492.0,122.0,394.0
2025-10-01 09:00:00,191.0,501.0,131.0,461.0
2025-10-01 10:00:00,192.0,504.0,140.0,511.0
2025-10-01 11:00:00,195.0,514.0,148.0,545.0
2025-10-01 12:00:00,197.0,521.0,147.0,587.0
2025-10-01 13:00:00,212.0,545.0,147.0,639.0
2025-10-01 14:00:00,203.0,516.0,147.0,607.0
2025-10-01 15:00:00,207.0,515.0,148.0,602.0
2025-10-01 16:00:00,209.0,517.0,148.0,625.0
2025-10-01 17:00:00,212.0,519.0,147.0,640.0
2025-10-01 18:00:00,215.0,516.0,147.0,660.0
2025-10-01 19:00:00,216.0,518.0,148.0,642.0
2025-10-01 20:00:00,219.0,515.0,147.0,608.0
2025-10-01 21:00:00,228.0,517.0,148.0,627.0
2025-10-01 22:00:00,233.0,516.0,148.0,648.0
2025-10-01 23:00:00,238.0,517.0,147.0,665.0
2025-10-02 00:00:00,241.0,512.0,147.0,666.0
2025-10-02 01:00:00,181.0,500.0,146.0,574.0
2025-10-02 02:00:00,246.0,491.0,144.0,627.0
2025-10-02 03:00:00,188.0,509.0,142.0,568.0
2025-10-02 04:00:00,177.0,503.0,139.0,548.0
2025-10-02 05:00:00,181.0,497.0,140.0,540.0
2025-10-02 06:00:00,183.0,509.0,132.0,566.0
2025-10-02 07:00:00,186.0,507.0,136.0,570.0
2025-10-02 08:00:00,186.0,502.0,134.0,497.0
2025-10-02 09:00:00,187.0,519.0,145.0,475.0
2025-10-02 10:00:00,187.0,493.0,145.0,617.0
2025-10-02 11:00:00,189.0,529.0,147.0,646.0
2025-10-02 12:00:00,192.0,590.0,145.0,699.0
2025-10-02 13:00:00,196.0,540.0,144.0,670.0
2025-10-02 14:00:00,197.0,542.0,146.0,679.0
2025-10-02 15:00:00,200.0,542.0,145.0,690.0
2025-10-02 16:00:00,202.0,560.0,145.0,694.0
2025-10-02 17:00:00,206.0,560.0,145.0,703.0
2025-10-02 18:00:00,207.0,563.0,144.0,705.0
2025-10-02 19:00:00,209.0,554.0,144.0,705.0
2025-10-02 20:00:00,211.0,552.0,145.0,703.0
2025-10-02 21:00:00,212.0,547.0,144.0,717.0
2025-10-02 22:00:00,211.0,556.0,144.0,721.0
2025-10-02 23:00:00,216.0,548.0,144.0,720.0
2025-10-03 00:00:00,216.0,529.0,142.0,709.0
2025-10-03 01:00:00,216.0,523.0,139.0,684.0
2025-10-03 02:00:00,216.0,517.0,136.0,655.0
2025-10-03 03:00:00,177.0,521.0,133.0,623.0
2025-10-03 04:00:00,181.0,527.0,131.0,587.0
2025-10-03 05:00:00,185.0,532.0,128.0,589.0
2025-10-03 06:00:00,186.0,527.0,135.0,573.0
2025-10-03 07:00:00,186.0,517.0,131.0,572.0
2025-10-03 08:00:00,186.0,515.0,131.0,543.0
2025-10-03 09:00:00,186.0,520.0,134.0,619.0
2025-10-03 10:00:00,187.0,501.0,139.0,641.0
2025-10-03 11:00:00,192.0,512.0,144.0,658.0
2025-10-03 12:00:00,193.0,559.0,145.0,674.0
2025-10-03 13:00:00,197.0,549.0,144.0,683.0
2025-10-03 14:00:00,200.0,563.0,145.0,691.0
2025-10-03 15:00:00,208.0,590.0,144.0,739.0
2025-10-03 16:00:00,205.0,565.0,145.0,708.0
2025-10-03 17:00:00,207.0,557.0,144.0,718.0
2025-10-03 18:00:00,210.0,558.0,144.0,725.0
2025-10-03 19:00:00,211.0,545.0,145.0,724.0
2025-10-03 20:00:00,212.0,551.0,144.0,719.0
2025-10-03 21:00:00,216.0,539.0,143.0,722.0
2025-10-03 22:00:00,216.0,549.0,144.0,718.0
2025-10-03 23:00:00,216.0,553.0,144.0,733.0
2025-10-04 00:00:00,223.0,526.0,144.0,733.0
2025-10-04 01:00:00,228.0,517.0,140.0,727.0
2025-10-04 02:00:00,231.0,526.0,136.0,681.0
2025-10-04 03:00:00,180.0,506.0,133.0,609.0
2025-10-04 04:00:00,183.0,501.0,132.0,605.0
2025-10-04 05:00:00,186.0,492.0,132.0,597.0
2025-10-04 06:00:00,186.0,500.0,129.0,598.0
2025-10-04 07:00:00,186.0,502.0,135.0,583.0
2025-10-04 08:00:00,191.0,491.0,121.0,607.0
2025-10-04 09:00:00,191.0,505.0,135.0,637.0
2025-10-04 10:00:00,192.0,511.0,137.0,641.0
2025-10-04 11:00:00,192.0,516.0,145.0,667.0
2025-10-04 12:00:00,195.0,525.0,145.0,678.0
2025-10-04 13:00:00,197.0,517.0,145.0,692.0
2025-10-04 14:00:00,201.0,515.0,145.0,705.0
2025-10-04 15:00:00,202.0,521.0,145.0,705.0
2025-10-04 16:00:00,206.0,520.0,145.0,715.0
2025-10-04 17:00:00,207.0,520.0,145.0,728.0
2025-10-04 18:00:00,211.0,518.0,146.0,728.0
2025-10-04 19:00:00,211.0,513.0,145.0,727.0
2025-10-04 20:00:00,215.0,513.0,145.0,741.0
2025-10-04 21:00:00,216.0,507.0,145.0,741.0
2025-10-04 22:00:00,216.0,515.0,145.0,742.0
2025-10-04 23:00:00,220.0,514.0,144.0,742.0
2025-10-05 00:00:00,228.0,499.0,143.0,736.0
2025-10-05 01:00:00,231.0,491.0,141.0,724.0
2025-10-05 02:00:00,234.0,498.0,136.0,678.0
2025-10-05 03:00:00,185.0,486.0,133.0,653.0
2025-10-05 04:00:00,180.0,485.0,132.0,633.0
2025-10-05 05:00:00,184.0,484.0,134.0,626.0
2025-10-05 06:00:00,186.0,491.0,135.0,606.0
2025-10-05 07:00:00,186.0,516.0,136.0,615.0
2025-10-05 08:00:00,186.0,485.0,130.0,598.0
2025-10-05 09:00:00,186.0,501.0,143.0,631.0
2025-10-05 10:00:00,189.0,484.0,146.0,648.0
2025-10-05 11:00:00,192.0,500.0,145.0,671.0
2025-10-05 12:00:00,193.0,497.0,145.0,683.0
2025-10-05 13:00:00,197.0,515.0,145.0,691.0
2025-10-05 14:00:00,199.0,520.0,145.0,708.0
2025-10-05 15:00:00,202.0,514.0,145.0,707.0
2025-10-05 16:00:00,205.0,510.0,144.0,720.0
2025-10-05 17:00:00,206.0,501.0,145.0,727.0
2025-10-05 18:00:00,210.0,512.0,146.0,723.0
2025-10-05 19:00:00,211.0,511.0,146.0,730.0
2025-10-05 20:00:00,213.0,507.0,145.0,741.0
2025-10-05 21:00:00,216.0,497.0,145.0,743.0
2025-10-05 22:00:00,216.0,506.0,145.0,745.0
2025-10-05 23:00:00,217.0,501.0,145.0,745.0
2025-10-06 00:00:00,224.0,496.0,143.0,733.0
2025-10-06 01:00:00,229.0,489.0,141.0,705.0
2025-10-06 02:00:00,231.0,499.0,139.0,678.0
2025-10-06 03:00:00,184.0,482.0,131.0,639.0
2025-10-06 04:00:00,184.0,479.0,133.0,641.0
2025-10-06 05:00:00,187.0,483.0,136.0,634.0
2025-10-06 06:00:00,187.0,504.0,135.0,623.0
2025-10-06 07:00:00,191.0,494.0,137.0,625.0
2025-10-06 08:00:00,191.0,476.0,135.0,576.0
2025-10-06 09:00:00,191.0,480.0,137.0,612.0
2025-10-06 10:00:00,192.0,495.0,143.0,657.0
2025-10-06 11:00:00,191.0,497.0,145.0,669.0
2025-10-06 12:00:00,195.0,503.0,145.0,685.0
2025-10-06 13:00:00,197.0,509.0,146.0,692.0
2025-10-06 14:00:00,201.0,517.0,146.0,707.0
2025-10-06 15:00:00,202.0,518.0,146.0,710.0
2025-10-06 16:00:00,213.0,545.0,145.0,739.0
2025-10-06 17:00:00,206.0,520.0,145.0,725.0
2025-10-06 18:00:00,210.0,517.0,145.0,728.0
2025-10-06 19:00:00,211.0,516.0,144.0,725.0
2025-10-06 20:00:00,211.0,513.0,145.0,732.0
2025-10-06 21:00:00,216.0,505.0,145.0,737.0
2025-10-06 22:00:00,216.0,515.0,145.0,740.0
2025-10-06 23:00:00,216.0,517.0,144.0,741.0
2025-10-07 00:00:00,221.0,501.0,144.0,736.0
2025-10-07 01:00:00,226.0,494.0,141.0,711.0
2025-10-07 02:00:00,230.0,489.0,138.0,694.0
2025-10-07 03:00:00,188.0,495.0,135.0,650.0
2025-10-07 04:00:00,184.0,493.0,133.0,607.0
2025-10-07 05:00:00,187.0,499.0,134.0,612.0
2025-10-07 06:00:00,193.0,500.0,133.0,589.0
2025-10-07 07:00:00,191.0,525.0,135.0,580.0
2025-10-07 08:00:00,191.0,499.0,133.0,584.0
2025-10-07 09:00:00,192.0,523.0,133.0,595.0
2025-10-07 10:00:00,192.0,490.0,144.0,655.0
2025-10-07 11:00:00,192.0,499.0,145.0,671.0
2025-10-07 12:00:00,196.0,515.0,145.0,687.0
2025-10-07 13:00:00,197.0,518.0,145.0,693.0
2025-10-07 14:00:00,200.0,512.0,145.0,709.0
2025-10-07 15:00:00,202.0,514.0,144.0,707.0
2025-10-07 16:00:00,204.0,513.0,146.0,717.0
2025-10-07 17:00:00,206.0,515.0,146.0,728.0
2025-10-07 18:00:00,208.0,517.0,147.0,727.0
2025-10-07 19:00:00,211.0,509.0,145.0,727.0
2025-10-07 20:00:00,211.0,513.0,145.0,739.0
2025-10-07 21:00:00,213.0,512.0,145.0,743.0
2025-10-07 22:00:00,216.0,507.0,144.0,741.0
2025-10-07 23:00:00,216.0,495.0,144.0,732.0
2025-10-08 00:00:00,215.0,501.0,143.0,725.0
2025-10-08 01:00:00,221.0,495.0,141.0,691.0
2025-10-08 02:00:00,225.0,491.0,137.0,716.0
2025-10-08 03:00:00,183.0,502.0,133.0,646.0
2025-10-08 04:00:00,182.0,498.0,134.0,621.0
2025-10-08 05:00:00,186.0,498.0,136.0,638.0
2025-10-08 06:00:00,186.0,518.0,131.0,631.0
2025-10-08 07:00:00,186.0,518.0,135.0,652.0
2025-10-08 08:00:00,189.0,512.0,140.0,630.0
2025-10-08 09:00:00,191.0,501.0,137.0,624.0
2025-10-08 10:00:00,192.0,487.0,146.0,662.0
2025-10-08 11:00:00,192.0,511.0,146.0,663.0
2025-10-08 12:00:00,195.0,515.0,145.0,686.0
2025-10-08 13:00:00,197.0,519.0,145.0,697.0
2025-10-08 14:00:00,200.0,517.0,146.0,708.0
2025-10-08 15:00:00,202.0,513.0,146.0,703.0
2025-10-08 16:00:00,203.0,502.0,144.0,708.0
2025-10-08 17:00:00,206.0,505.0,145.0,721.0
2025-10-08 18:00:00,206.0,502.0,145.0,719.0
2025-10-08 19:00:00,208.0,492.0,144.0,723.0
2025-10-08 20:00:00,211.0,487.0,145.0,721.0
2025-10-08 21:00:00,211.0,490.0,144.0,701.0
2025-10-08 22:00:00,211.0,490.0,144.0,714.0
2025-10-08 23:00:00,212.0,490.0,142.0,709.0
2025-10-09 00:00:00,215.0,485.0,140.0,650.0
2025-10-09 01:00:00,215.0,474.0,137.0,571.0
2025-10-09 02:00:00,213.0,465.0,133.0,471.0
2025-10-09 03:00:00,179.0,484.0,130.0,494.0
2025-10-09 04:00:00,178.0,495.0,128.0,489.0
2025-10-09 05:00:00,181.0,476.0,130.0,491.0
2025-10-09 06:00:00,181.0,474.0,132.0,467.0
2025-10-09 07:00:00,179.0,467.0,128.0,528.0
2025-10-09 08:00:00,180.0,490.0,133.0,572.0
2025-10-09 09:00:00,177.0,489.0,130.0,589.0
2025-10-09 10:00:00,178.0,506.0,130.0,559.0
2025-10-09 11:00:00,181.0,479.0,121.0,473.0
2025-10-09 12:00:00,186.0,480.0,120.0,466.0
2025-10-09 13:00:00,186.0,469.0,126.0,474.0
2025-10-09 14:00:00,185.0,483.0,133.0,539.0
2025-10-09 15:00:00,186.0,465.0,134.0,490.0
2025-10-09 16:00:00,187.0,495.0,139.0,518.0
2025-10-09 17:00:00,190.0,1058.0,142.0,459.0
2025-10-09 18:00:00,191.0,504.0,140.0,438.0
2025-10-09 19:00:00,190.0,488.0,141.0,421.0
2025-10-09 20:00:00,191.0,472.0,142.0,477.0
2025-10-09 21:00:00,191.0,483.0,143.0,475.0
2025-10-09 22:00:00,196.0,473.0,144.0,477.0
2025-10-09 23:00:00,196.0,471.0,145.0,552.0
2025-10-10 00:00:00,196.0,469.0,144.0,540.0
2025-10-10 01:00:00,200.0,465.0,142.0,467.0
2025-10-10 02:00:00,200.0,462.0,138.0,440.0
2025-10-10 03:00:00,176.0,501.0,124.0,424.0
2025-10-10 04:00:00,173.0,472.0,121.0,468.0
2025-10-10 05:00:00,175.0,480.0,113.0,385.0
2025-10-10 06:00:00,177.0,481.0,122.0,364.0
2025-10-10 07:00:00,178.0,483.0,114.0,419.0
2025-10-10 08:00:00,181.0,575.0,116.0,425.0
2025-10-10 09:00:00,180.0,508.0,121.0,443.0
2025-10-10 10:00:00,176.0,492.0,112.0,445.0
2025-10-10 11:00:00,175.0,494.0,105.0,450.0
2025-10-10 12:00:00,178.0,503.0,104.0,420.0
2025-10-10 13:00:00,179.0,480.0,114.0,402.0
2025-10-10 14:00:00,180.0,462.0,114.0,395.0
2025-10-10 15:00:00,184.0,472.0,120.0,429.0
2025-10-10 16:00:00,186.0,685.0,128.0,441.0
2025-10-10 17:00:00,185.0,504.0,129.0,396.0
2025-10-10 18:00:00,185.0,470.0,126.0,410.0
2025-10-10 19:00:00,187.0,464.0,130.0,401.0
2025-10-10 20:00:00,190.0,481.0,130.0,415.0
2025-10-10 21:00:00,191.0,485.0,136.0,451.0
2025-10-10 22:00:00,192.0,474.0,144.0,489.0
2025-10-10 23:00:00,196.0,478.0,144.0,504.0
2025-10-11 00:00:00,196.0,483.0,144.0,501.0
2025-10-11 01:00:00,200.0,472.0,143.0,492.0
2025-10-11 02:00:00,200.0,468.0,139.0,443.0
2025-10-11 03:00:00,173.0,498.0,128.0,415.0
2025-10-11 04:00:00,175.0,488.0,121.0,430.0
2025-10-11 05:00:00,175.0,478.0,112.0,417.0
2025-10-11 06:00:00,178.0,471.0,123.0,431.0
2025-10-11 07:00:00,180.0,498.0,124.0,430.0
2025-10-11 08:00:00,181.0,484.0,128.0,445.0
2025-10-11 09:00:00,181.0,516.0,133.0,428.0
2025-10-11 10:00:00,178.0,508.0,125.0,381.0
2025-10-11 11:00:00,179.0,523.0,113.0,425.0
2025-10-11 12:00:00,181.0,502.0,115.0,442.0
2025-10-11 13:00:00,180.0,491.0,118.0,441.0
2025-10-11 14:00:00,182.0,516.0,125.0,430.0
2025-10-11 15:00:00,186.0,485.0,137.0,450.0
2025-10-11 16:00:00,186.0,486.0,142.0,498.0
2025-10-11 17:00:00,186.0,475.0,143.0,487.0
2025-10-11 18:00:00,190.0,475.0,143.0,527.0
2025-10-11 19:00:00,191.0,573.0,142.0,455.0
2025-10-11 20:00:00,191.0,475.0,144.0,481.0
2025-10-11 21:00:00,195.0,486.0,146.0,572.0
2025-10-11 22:00:00,196.0,485.0,146.0,622.0
2025-10-11 23:00:00,201.0,474.0,147.0,600.0
2025-10-12 00:00:00,201.0,480.0,146.0,611.0
2025-10-12 01:00:00,205.0,484.0,145.0,536.0
2025-10-12 02:00:00,206.0,475.0,143.0,492.0
2025-10-12 03:00:00,182.0,489.0,141.0,460.0
2025-10-12 04:00:00,180.0,469.0,142.0,496.0
2025-10-12 05:00:00,186.0,477.0,142.0,502.0
2025-10-12 06:00:00,186.0,494.0,143.0,480.0
2025-10-12 07:00:00,186.0,472.0,143.0,503.0
2025-10-12 08:00:00,186.0,483.0,142.0,501.0
2025-10-12 09:00:00,189.0,507.0,145.0,514.0
2025-10-12 10:00:00,192.0,504.0,147.0,577.0
2025-10-12 11:00:00,192.0,485.0,148.0,616.0
2025-10-12 12:00:00,196.0,514.0,148.0,634.0
2025-10-12 13:00:00,198.0,508.0,148.0,659.0
2025-10-12 14:00:00,202.0,508.0,148.0,677.0
2025-10-12 15:00:00,203.0,511.0,147.0,665.0
2025-10-12 16:00:00,206.0,513.0,148.0,670.0
2025-10-12 17:00:00,209.0,508.0,148.0,672.0
2025-10-12 18:00:00,211.0,507.0,148.0,686.0
2025-10-12 19:00:00,213.0,493.0,148.0,684.0
2025-10-12 20:00:00,216.0,499.0,147.0,681.0
2025-10-12 21:00:00,216.0,486.0,147.0,675.0
2025-10-12 22:00:00,217.0,489.0,147.0,680.0
2025-10-12 23:00:00,224.0,482.0,147.0,668.0
2025-10-13 00:00:00,229.0,484.0,145.0,589.0
2025-10-13 01:00:00,230.0,491.0,142.0,517.0
2025-10-13 02:00:00,230.0,484.0,140.0,493.0
2025-10-13 03:00:00,180.0,489.0,136.0,515.0
2025-10-13 04:00:00,177.0,492.0,137.0,489.0
2025-10-13 05:00:00,181.0,487.0,140.0,504.0
2025-10-13 06:00:00,181.0,497.0,135.0,500.0
2025-10-13 07:00:00,181.0,465.0,140.0,500.0
2025-10-13 08:00:00,181.0,461.0,142.0,465.0
2025-10-13 09:00:00,179.0,502.0,147.0,472.0
2025-10-13 10:00:00,185.0,521.0,144.0,456.0
2025-10-13 11:00:00,186.0,480.0,138.0,463.0
2025-10-13 12:00:00,186.0,504.0,140.0,472.0
2025-10-13 13:00:00,186.0,484.0,132.0,454.0
2025-10-13 14:00:00,186.0,497.0,133.0,519.0
2025-10-13 15:00:00,187.0,503.0,137.0,491.0
2025-10-13 16:00:00,191.0,789.0,136.0,493.0
2025-10-13 17:00:00,190.0,525.0,131.0,439.0
2025-10-13 18:00:00,191.0,499.0,131.0,407.0
2025-10-13 19:00:00,190.0,475.0,134.0,411.0
2025-10-13 20:00:00,191.0,471.0,135.0,430.0
2025-10-13 21:00:00,195.0,485.0,136.0,492.0
2025-10-13 22:00:00,196.0,487.0,139.0,460.0
2025-10-13 23:00:00,196.0,476.0,139.0,465.0
2025-10-14 00:00:00,201.0,481.0,138.0,448.0
2025-10-14 01:00:00,201.0,484.0,134.0,425.0
2025-10-14 02:00:00,200.0,489.0,132.0,422.0
2025-10-14 03:00:00,177.0,498.0,134.0,440.0
2025-10-14 04:00:00,176.0,504.0,131.0,476.0
2025-10-14 05:00:00,180.0,479.0,135.0,448.0
2025-10-14 06:00:00,180.0,501.0,136.0,415.0
2025-10-14 07:00:00,180.0,483.0,135.0,401.0
2025-10-14 08:00:00,180.0,502.0,136.0,423.0
2025-10-14 09:00:00,181.0,504.0,145.0,428.0
2025-10-14 10:00:00,180.0,503.0,128.0,472.0
2025-10-14 11:00:00,181.0,522.0,117.0,429.0
2025-10-14 12:00:00,184.0,519.0,132.0,439.0
2025-10-14 13:00:00,184.0,487.0,129.0,440.0
2025-10-14 14:00:00,186.0,496.0,130.0,453.0
2025-10-14 15:00:00,186.0,511.0,137.0,452.0
2025-10-14 16:00:00,189.0,492.0,133.0,461.0
2025-10-14 17:00:00,190.0,486.0,134.0,440.0
2025-10-14 18:00:00,190.0,495.0,131.0,410.0
2025-10-14 19:00:00,190.0,482.0,132.0,442.0
2025-10-14 20:00:00,191.0,491.0,133.0,424.0
2025-10-14 21:00:00,194.0,497.0,135.0,426.0
2025-10-14 22:00:00,196.0,498.0,139.0,478.0
2025-10-14 23:00:00,197.0,481.0,142.0,496.0
2025-10-15 00:00:00,201.0,481.0,136.0,464.0
2025-10-15 01:00:00,201.0,484.0,135.0,440.0
2025-10-15 02:00:00,201.0,488.0,129.0,425.0
2025-10-15 03:00:00,176.0,492.0,132.0,515.0
2025-10-15 04:00:00,175.0,498.0,132.0,467.0
2025-10-15 05:00:00,179.0,481.0,129.0,429.0
2025-10-15 06:00:00,181.0,493.0,137.0,431.0
2025-10-15 07:00:00,180.0,478.0,124.0,500.0
2025-10-15 08:00:00,181.0,468.0,134.0,411.0
2025-10-15 09:00:00,181.0,518.0,133.0,409.0
2025-10-15 10:00:00,182.0,508.0,135.0,531.0
2025-10-15 11:00:00,185.0,496.0,135.0,431.0
2025-10-15 12:00:00,184.0,512.0,132.0,414.0
2025-10-15 13:00:00,183.0,501.0,130.0,417.0
2025-10-15 14:00:00,185.0,510.0,131.0,399.0
2025-10-15 15:00:00,186.0,496.0,135.0,438.0
2025-10-15 16:00:00,187.0,496.0,133.0,461.0
2025-10-15 17:00:00,190.0,481.0,133.0,397.0
2025-10-15 18:00:00,190.0,507.0,135.0,413.0
2025-10-15 19:00:00,190.0,476.0,133.0,403.0
2025-10-15 20:00:00,191.0,489.0,129.0,436.0
2025-10-15 21:00:00,193.0,489.0,134.0,444.0
2025-10-15 22:00:00,196.0,484.0,140.0,458.0
2025-10-15 23:00:00,197.0,491.0,141.0,479.0
2025-10-16 00:00:00,201.0,499.0,137.0,462.0
2025-10-16 01:00:00,201.0,486.0,137.0,427.0
2025-10-16 02:00:00,200.0,476.0,131.0,400.0
2025-10-16 03:00:00,179.0,481.0,122.0,427.0
2025-10-16 04:00:00,176.0,503.0,126.0,449.0
2025-10-16 05:00:00,180.0,476.0,134.0,422.0
2025-10-16 06:00:00,181.0,489.0,131.0,448.0
2025-10-16 07:00:00,180.0,489.0,133.0,419.0
2025-10-16 08:00:00,180.0,497.0,138.0,435.0
2025-10-16 09:00:00,181.0,507.0,137.0,423.0
2025-10-16 10:00:00,181.0,529.0,135.0,474.0
2025-10-16 11:00:00,185.0,479.0,103.0,464.0
2025-10-16 12:00:00,185.0,518.0,110.0,469.0
2025-10-16 13:00:00,186.0,508.0,108.0,459.0
2025-10-16 14:00:00,185.0,496.0,122.0,427.0
2025-10-16 15:00:00,186.0,494.0,135.0,453.0
2025-10-16 16:00:00,189.0,507.0,132.0,485.0
2025-10-16 17:00:00,191.0,504.0,112.0,410.0
2025-10-16 18:00:00,191.0,494.0,112.0,423.0
2025-10-16 19:00:00,191.0,490.0,122.0,428.0
2025-10-16 20:00:00,191.0,488.0,130.0,429.0
2025-10-16 21:00:00,194.0,490.0,141.0,439.0
2025-10-16 22:00:00,196.0,471.0,145.0,500.0
2025-10-16 23:00:00,198.0,476.0,145.0,515.0
2025-10-17 00:00:00,201.0,492.0,144.0,520.0
2025-10-17 01:00:00,201.0,479.0,133.0,480.0
2025-10-17 02:00:00,201.0,483.0,120.0,417.0
2025-10-17 03:00:00,177.0,479.0,102.0,451.0
2025-10-17 04:00:00,175.0,499.0,105.0,412.0
2025-10-17 05:00:00,175.0,497.0,113.0,435.0
2025-10-17 06:00:00,179.0,504.0,122.0,436.0
2025-10-17 07:00:00,180.0,477.0,123.0,412.0
2025-10-17 08:00:00,180.0,479.0,121.0,480.0
2025-10-17 09:00:00,181.0,500.0,119.0,462.0
2025-10-17 10:00:00,181.0,517.0,117.0,453.0
2025-10-17 11:00:00,179.0,509.0,103.0,451.0
2025-10-17 12:00:00,181.0,516.0,103.0,466.0
2025-10-17 13:00:00,181.0,497.0,110.0,425.0
2025-10-17 14:00:00,185.0,488.0,106.0,397.0
2025-10-17 15:00:00,186.0,480.0,129.0,415.0
2025-10-17 16:00:00,187.0,498.0,123.0,438.0
2025-10-17 17:00:00,190.0,482.0,108.0,448.0
2025-10-17 18:00:00,191.0,495.0,112.0,435.0
2025-10-17 19:00:00,191.0,481.0,127.0,478.0
2025-10-17 20:00:00,193.0,478.0,141.0,499.0
2025-10-17 21:00:00,197.0,505.0,144.0,516.0
2025-10-17 22:00:00,199.0,495.0,146.0,572.0
2025-10-17 23:00:00,202.0,494.0,146.0,603.0
2025-10-18 00:00:00,206.0,485.0,145.0,622.0
2025-10-18 01:00:00,206.0,478.0,142.0,589.0
2025-10-18 02:00:00,209.0,488.0,125.0,519.0
2025-10-18 03:00:00,173.0,478.0,109.0,479.0
2025-10-18 04:00:00,179.0,489.0,109.0,518.0
2025-10-18 05:00:00,181.0,476.0,116.0,543.0
2025-10-18 06:00:00,181.0,479.0,119.0,476.0
2025-10-18 07:00:00,186.0,514.0,118.0,416.0
2025-10-18 08:00:00,186.0,502.0,124.0,418.0
2025-10-18 09:00:00,186.0,492.0,137.0,511.0
2025-10-18 10:00:00,187.0,507.0,147.0,609.0
2025-10-18 11:00:00,190.0,520.0,147.0,624.0
2025-10-18 12:00:00,192.0,509.0,147.0,645.0
2025-10-18 13:00:00,195.0,514.0,148.0,650.0
2025-10-18 14:00:00,197.0,507.0,147.0,645.0
2025-10-18 15:00:00,201.0,500.0,147.0,658.0
2025-10-18 16:00:00,202.0,501.0,147.0,656.0
2025-10-18 17:00:00,205.0,510.0,147.0,674.0
2025-10-18 18:00:00,206.0,506.0,147.0,683.0
2025-10-18 19:00:00,209.0,504.0,147.0,659.0
2025-10-18 20:00:00,211.0,496.0,147.0,676.0
2025-10-18 21:00:00,211.0,505.0,146.0,653.0
